id,score
1500,0.0037529827960002147
1501,0.03396443180327708
1502,0.9995827234487921
1503,0.005257075776646868
1504,0.0005523959055693338
1505,0.0010178666261527114
1506,0.9955139944150074
1507,0.004145569166368509
1508,0.00016699344340129275
1509,0.013789487592926659
1510,0.0015658618728302239
1511,0.0008196075387145838
1512,0.0013866117825969933
1513,0.9999999967561826
1514,0.004481069918357086
1515,0.003143965686838066
1516,0.01046681008548125
1517,0.9921755274016916
1518,0.9995540519299259
1519,0.002696953175950951
1520,0.07525787956154675
1521,0.0007507899253396756
1522,0.0018762671592539727
1523,0.014676969103883048
1524,0.0072385104293167
1525,0.0033989407830133426
1526,0.9987565840514308
1527,0.03651120002341145
1528,0.9999836622771361
1529,0.01963400989488388
1530,0.006354802957825618
1531,0.0031765024111341557
1532,0.04125615970980429
1533,0.009984512939920356
1534,0.9964982324130501
1535,0.000941327663726481
1536,0.9995882198077733
1537,0.00036736030728667067
1538,0.9999386853231174
1539,0.00435533587359886
1540,0.9999422527453906
1541,0.0005432150029143354
1542,0.9761010268828066
1543,0.9998368972383229
1544,0.015746102737944852
1545,0.04901694917868864
1546,0.00030191321217406093
1547,0.009992427855676222
1548,0.9951788515308525
1549,0.004963891582581709
1550,0.9995966320758239
1551,0.9999129929154373
1552,0.00608380844446962
1553,0.9942832723740158
1554,0.001654676847812875
1555,0.005481294016882296
1556,0.9999319857296409
1557,0.008323965598567639
1558,0.001940388102471822
1559,0.011986415266331981
1560,0.9948597088026696
1561,0.002324526695250785
1562,0.000320627457013377
1563,0.11868692313053524
1564,0.9999904362491909
1565,0.004528405943651635
1566,0.007965201062093525
1567,0.00689231006823092
1568,0.002416663067944158
1569,0.00338501562136884
1570,0.007437188566903724
1571,0.9998808396112244
1572,0.005209031951903065
1573,0.010065420728903847
1574,0.9979282753898969
1575,0.9999393397941404
1576,0.004648740392596082
1577,0.011727696546763975
1578,0.00326735918622052
1579,0.011985450121318422
1580,0.013027349166649566
1581,0.4056332516497091
1582,0.012932428556372196
1583,0.003050620449221526
1584,0.9989289056202799
1585,0.0020550662752553107
1586,0.001134975833431527
1587,0.0019410379480695964
1588,0.0011026599648413435
1589,0.9981998131414136
1590,0.0017792356440389273
1591,0.9999929049953716
1592,0.11387579400254538
1593,0.9986144339560289
1594,0.012720868168088019
1595,0.9992044992896998
1596,0.002207304823629956
1597,0.9998140400030029
1598,0.9980527733022977
1599,0.9992321507584788
1600,0.0012692683149254868
1601,0.9999666365765381
1602,0.9999957151768766
1603,0.0291353967471439
1604,0.004835149757575616
1605,0.00025275288521612384
1606,0.002582094381109503
1607,0.02621342687215796
1608,0.004182070418126248
1609,0.00933168945833659
1610,0.005363071087048703
1611,0.993072498110181
1612,0.9997238049484133
1613,0.0006386917618351012
1614,0.0010794571100133665
1615,0.9999986089008823
1616,0.999663448006653
1617,0.9986027876268352
1618,0.00406253623996916
1619,0.0023207289825398288
1620,0.007456497817441872
1621,0.003464225335760971
1622,0.9997363385584539
1623,0.012367710102559297
1624,0.004069200232304695
1625,0.0021100501174933254
1626,0.999891487319253
1627,0.9819051171711646
1628,0.9993608974982425
1629,0.9991334556957294
1630,0.9942173857047837
1631,0.0019481510199319384
1632,0.00032665999019500306
1633,0.007015701104165258
1634,0.000766882335929502
1635,0.00934483891430134
1636,0.012007412829457326
1637,0.02121235321329231
1638,0.07294480811420277
1639,0.007579151542756288
1640,0.01818151018916228
1641,0.002701017643525023
1642,0.0017699896887623768
1643,0.012741577076325396
1644,0.14920316025359848
1645,0.9989736045960504
1646,0.0015914252304595308
1647,0.002309897173440553
1648,0.9760084884221863
1649,0.998756735053648
1650,0.013263979426341003
1651,0.02053475375054595
1652,0.00018000408366811139
1653,0.00268381383924657
1654,0.18935092722057595
1655,0.0056275984379521755
1656,0.019806943318429866
1657,0.9999999999213163
1658,0.016296154852634557
1659,0.0016812962407416845
1660,0.9960845153739111
1661,0.9994434994258193
1662,0.008972917396745312
1663,0.004737175855887744
1664,0.06923266812680909
1665,0.009701359734245994
1666,0.0009236257945540849
1667,0.005461165056188901
1668,0.9091205664721574
1669,0.00453144347840491
1670,0.9999998414345124
1671,0.9997669016581722
1672,0.0037026746337184657
1673,0.9952293421700135
1674,0.999225549761709
1675,0.0010929888331020173
1676,0.07425511708490236
1677,0.00981671614058524
1678,0.9999666738380976
1679,0.0223309480235904
1680,0.10243181793396983
1681,0.0006994762473864493
1682,0.9999323356880254
1683,0.9976767623805577
1684,0.9951808873338704
1685,0.026679381622155968
1686,0.003880288252973514
1687,0.0011478776803303763
1688,0.0024423108988154436
1689,0.9981206355778853
1690,0.9999166885293127
1691,0.011358111648611505
1692,0.004093037021545142
1693,0.9922485445568359
1694,0.07980539985866465
1695,0.0009550360281671739
1696,0.9999062697643083
1697,0.9997396116590496
1698,0.0014703730202945307
1699,0.00474934739272447
1700,0.0835813570979801
1701,0.9968389337045076
1702,0.0019095467433118051
1703,0.2251624243171883
1704,0.9864921010947427
1705,0.010566036211059124
1706,0.9998944304494275
1707,0.001978349615982225
1708,0.030943786571651054
1709,0.9979772186928791
1710,0.9849498979062669
1711,0.0017283969951962662
1712,0.04370336713788594
1713,0.0005523727182436303
1714,0.0014216601483976836
1715,0.0037881630667953832
1716,0.998291804887647
1717,0.9980685770936094
1718,0.00101861355848734
1719,0.9990884708142467
1720,0.0010025705036624097
1721,0.9669211293399169
1722,0.9995796180143466
1723,0.002881343781533817
1724,0.0034660105940684987
1725,0.0023446681026755
1726,0.05568233856834254
1727,0.9812782810674983
1728,0.0005166385425131472
1729,0.005167140509853505
1730,0.0048085621901301934
1731,0.011053238910883393
1732,0.0025176262120076487
1733,0.0022475564256499245
1734,0.0013233475579139395
1735,0.9998608875726779
1736,0.03208974383563138
1737,0.003176671185375955
1738,0.08528264035853142
1739,0.004347178110724348
1740,0.12023517615040202
1741,0.0010252151960225117
1742,0.00023611982524431548
1743,0.0033327439346495266
1744,0.13077274028938146
1745,0.00048357197633158987
1746,0.9996304191931704
1747,0.005703207557963714
1748,0.0012879812467180814
1749,0.9991514965129801
1750,0.9463622239776507
1751,0.9958398693877655
1752,0.10022966001353363
1753,0.01574861363732106
1754,0.9999879863254815
1755,0.007737587918621293
1756,0.0020388482181896593
1757,0.006951458864907431
1758,0.014143620637856673
1759,0.9999375003437732
1760,0.008831475267318423
1761,0.0021217109477455792
1762,0.9989066154291303
1763,0.0013574025099426254
1764,0.036021982980126765
1765,0.00041452175174806787
1766,0.9993937934512015
1767,0.006686174931103031
1768,0.0018611877460591197
1769,0.009181622624192112
1770,0.9999956109571712
1771,0.0008655910704829615
1772,0.009783732634048825
1773,0.013105923648135112
1774,0.0026558954056320407
1775,0.0002956058291006172
1776,0.9927967925701541
1777,0.002982514117149729
1778,0.9987337069380143
1779,0.015962072516271502
1780,0.9784985556752003
1781,0.9414599900501454
1782,0.004958219609588028
1783,0.0009956237630107706
1784,0.0014918780864338298
1785,0.005322306481599146
1786,0.9997260801348719
1787,0.0016691491994486358
1788,0.00031395810409748175
1789,0.9822358749306035
1790,0.0006820161303852807
1791,0.9996140591024553
1792,0.0035945179215614615
1793,0.04321848773552983
1794,0.0159228141792975
1795,0.008274066394703667
1796,0.004083934989987414
1797,0.003212631796747318
1798,0.9998572448688866
1799,0.003447758340303869
1800,0.032049381091142325
1801,0.99603738250888
1802,0.00045733118503961043
1803,0.9835066316697835
1804,0.0065910483234920296
1805,0.999005929635701
1806,0.001372301195309173
1807,0.014267567453498607
1808,0.9999997578918336
1809,0.0013811680528044695
1810,0.0010502582316559625
1811,0.999753712823195
1812,0.9997577565323335
1813,0.002262777266395968
1814,0.001331750498209315
1815,0.9997773956614828
1816,0.008428117555184399
1817,0.0024860756125012285
1818,0.9976748897402662
1819,0.07817842290732865
1820,0.9975729588352207
1821,0.006943824710484394
1822,0.0010398483545721818
1823,0.03799738965649672
1824,0.0016833993322722877
1825,0.940840486723121
1826,0.02117672519054303
1827,0.9876664323595201
1828,0.01129418320050774
1829,0.9979828208751064
1830,0.0009715465071896282
1831,0.013462871819753867
1832,0.0028523063056956808
1833,0.998197524177548
1834,0.9794311067166134
1835,0.9999673663023831
1836,0.0018831258416205643
1837,0.9936762433219049
1838,0.008482567958778517
1839,0.006222350869285664
1840,0.9980693724888021
1841,0.002405171499098591
1842,0.0013425095587001259
1843,0.02133079273477675
1844,0.010800527786946627
1845,0.9983841048479072
1846,0.99983288512852
1847,0.013630918164105044
1848,0.0006963197708152091
1849,0.9774447078093953
1850,0.0005345893198656242
1851,0.999991942256938
1852,0.001409721353229018
1853,0.005453463389631094
1854,0.0028242440594661387
1855,0.0011843696680805499
1856,0.012737714573014466
1857,0.9999607492204013
1858,0.9999357634528254
1859,0.001777595133202137
1860,0.003892422293906841
1861,0.998978446810769
1862,0.004324743605334186
1863,0.9983377872723042
1864,0.04325877705351881
1865,0.999715077391361
1866,0.00419103799172181
1867,0.005641846789507877
1868,0.050138776625746756
1869,0.03129728247101039
1870,0.00034779711272799735
1871,0.9946286469128804
1872,0.7831403234523253
1873,0.0421064548110791
1874,0.002165381481097649
1875,0.012294114679251882
1876,0.0011565564969464618
1877,0.9953945632648414
1878,0.11479007447417895
1879,0.999985909124405
1880,0.0382672561245083
1881,0.012244533150168518
1882,0.9997032841941229
1883,0.003010935420993736
1884,0.0007499198669584723
1885,0.0009510256937169417
1886,0.9991603110578556
1887,0.9832291723334643
1888,0.9969358536089872
1889,0.015835207052643126
1890,0.9993392143182835
1891,0.002868978883351492
1892,0.08596636935761824
1893,0.009031104252977184
1894,0.9991426477697103
1895,0.0011609882896415585
1896,0.0025639456482315693
1897,0.1251211228193533
1898,0.9780254128914808
1899,0.9997127114164659
1900,0.0012397038321907488
1901,0.9828616883193626
1902,0.0024453645686076638
1903,0.048582088347214
1904,0.006512364602214651
1905,0.0020877133650157274
1906,0.9995439219414614
1907,0.0024869702711820827
1908,0.9999486216859224
1909,0.0029473044964553412
1910,0.9917205186104906
1911,0.9120201280832227
1912,0.9998577926305623
1913,0.002552240945781843
1914,0.003923923072389721
1915,0.002263143036339535
1916,0.013903594778803171
1917,0.00141320133072313
1918,0.08288204066396308
1919,0.00032017807603466653
1920,0.0029555004761536315
1921,0.0013613332063014227
1922,0.0066152234610243705
1923,0.022870203258697073
1924,0.005243938524180301
1925,0.976434217117891
1926,0.0012263100686929033
1927,0.00297853241764118
1928,0.027612989180457764
1929,0.9942458203851487
1930,0.9983107664302441
1931,0.010807239322996525
1932,0.9990645014258653
1933,0.002293913086893245
1934,0.0023528053952905424
1935,0.0026064143434794775
1936,0.0035724976916641092
1937,0.03566316445235874
1938,0.006390240048431581
1939,0.0007621061582375189
1940,0.00547232583883247
1941,0.001466117990955538
1942,0.00196969486859162
1943,0.03536715475619418
1944,0.9999733819797456
1945,0.999779174298825
1946,0.01866401234199245
1947,0.00030989936339739343
1948,0.014912465952606292
1949,0.004191657798124599
1950,0.9999795565586571
1951,0.003737566422277422
1952,0.003907729031207022
1953,0.9996090317661704
1954,0.0014117923806833321
1955,0.9968718030664019
1956,0.003467198972134328
1957,0.007227920763585195
1958,0.003522870669634528
1959,0.0030342761343939684
1960,0.0017496145946009974
1961,0.0038164893747734247
1962,0.9999190547816282
1963,0.00576286842473975
1964,0.02224672622657657
1965,0.9998476652789932
1966,0.0013859972551359913
1967,0.0022025922396365213
1968,0.0009060867576571704
1969,0.0006352018067644609
1970,0.02196359249284462
1971,0.0016886614777347803
1972,0.0104246367721831
1973,0.0007137519914797295
1974,0.9996676983299527
1975,0.9999994055389229
1976,0.9999755806429792
1977,0.008337280209875357
1978,0.9976584308908453
1979,0.020273685447999835
1980,0.0018159765218085696
1981,0.9992185974468993
1982,0.9937994535250745
1983,0.9995802819183316
1984,0.007089948504212438
1985,0.008952695563617327
1986,0.01891105595439223
1987,0.013198313987560214
1988,0.9837091023468202
1989,0.02236038158801721
1990,0.007656647075314529
1991,0.0009230598467980681
1992,0.9517617286028821
1993,0.0012880173928826902
1994,0.01473576401323337
1995,0.9518554297838482
1996,0.9997946842124241
1997,0.00031821692057521563
1998,0.9999193730526691
1999,0.0102196309046427
2000,0.005438157349807021
2001,0.00968407715401967
2002,0.009257872641225642
2003,0.005453463389631094
2004,0.017290102994424135
2005,0.0031917343110061053
2006,0.004014537155564819
